Index,Class
5795,4
5796,11
5797,2
5798,13
5799,9
5800,10
5801,1
5802,6
5803,6
5804,11
5805,5
5806,0
5807,4
5808,13
5809,8
5810,10
5811,3
5812,11
5813,5
5814,1
5815,8
5816,6
5817,8
5818,12
5819,7
5820,12
5821,13
5822,9
5823,14
5824,11
5825,15
5826,10
5827,2
5828,9
5829,7
5830,11
5831,7
5832,11
5833,3
5834,7
5835,12
5836,14
5837,11
5838,6
5839,4
5840,6
5841,3
5842,7
5843,1
5844,9
5845,8
5846,10
5847,7
5848,9
5849,5
5850,2
5851,4
5852,3
5853,5
5854,9
5855,6
5856,8
5857,11
5858,4
5859,8
5860,3
5861,11
5862,6
5863,12
5864,11
5865,7
5866,7
5867,12
5868,3
5869,4
5870,9
5871,6
5872,16
5873,10
5874,10
5875,7
5876,8
5877,8
5878,3
5879,5
5880,2
5881,10
5882,12
5883,15
5884,15
5885,7
5886,9
5887,12
5888,10
5889,11
5890,5
5891,12
5892,3
5893,11
5894,8
5895,13
5896,9
5897,9
5898,4
5899,5
5900,10
5901,8
5902,13
5903,6
5904,6
5905,4
5906,13
5907,11
5908,11
5909,10
5910,10
5911,1
5912,11
5913,3
5914,11
5915,3
5916,9
5917,7
5918,16
5919,12
5920,15
5921,12
5922,9
5923,17
5924,4
5925,7
5926,7
5927,11
5928,8
5929,8
5930,3
5931,2
5932,1
5933,8
5934,10
5935,13
5936,13
5937,12
5938,11
5939,7
5940,4
5941,9
5942,7
5943,1
5944,7
5945,5
5946,7
5947,13
5948,10
5949,9
5950,5
5951,3
5952,9
5953,9
5954,13
5955,11
5956,16
5957,11
5958,12
5959,7
5960,8
5961,6
5962,6
5963,6
5964,11
5965,9
5966,9
5967,12
5968,4
5969,10
5970,10
5971,9
5972,10
5973,4
5974,6
5975,10
5976,9
5977,10
5978,2
5979,15
5980,10
5981,5
5982,7
5983,11
5984,7
5985,11
5986,10
5987,12
5988,13
5989,3
5990,4
5991,7
5992,7
5993,13
5994,14
5995,11
5996,12
5997,15
5998,14
5999,0
6000,9
6001,9
6002,6
6003,2
6004,10
6005,6
6006,10
6007,10
6008,7
6009,9
6010,10
6011,12
6012,1
6013,6
6014,3
6015,9
6016,13
6017,11
6018,11
6019,9
6020,12
6021,9
6022,11
6023,7
6024,1
6025,6
6026,9
6027,8
6028,4
6029,11
6030,7
6031,4
6032,13
6033,4
6034,4
6035,8
6036,9
6037,2
6038,13
6039,6
6040,2
6041,6
6042,6
6043,12
6044,13
6045,11
6046,13
6047,18
6048,13
6049,10
6050,5
6051,8
6052,6
6053,9
6054,9
6055,6
6056,10
6057,13
6058,10
6059,8
6060,11
6061,7
6062,5
6063,8
6064,15
6065,11
6066,9
6067,0
6068,15
6069,11
6070,13
6071,10
6072,12
6073,11
6074,10
6075,7
6076,7
6077,11
6078,8
6079,7
6080,10
6081,13
6082,6
6083,5
6084,8
6085,14
6086,6
6087,12
6088,15
6089,9
6090,9
6091,8
6092,9
6093,5
6094,8
6095,7
6096,11
6097,10
6098,9
6099,15
6100,7
6101,10
6102,5
6103,13
6104,10
6105,11
6106,5
6107,6
6108,7
6109,4
6110,5
6111,12
6112,7
6113,2
6114,7
6115,5
6116,17
6117,7
6118,9
6119,9
6120,9
6121,1
6122,9
6123,8
6124,5
6125,7
6126,11
6127,6
6128,8
6129,7
6130,1
6131,10
6132,11
6133,6
6134,5
6135,15
6136,9
6137,12
6138,13
6139,3
6140,18
6141,7
6142,7
6143,4
6144,12
6145,12
6146,15
6147,12
6148,15
6149,10
6150,5
6151,5
6152,11
6153,8
6154,4
6155,8
6156,9
6157,13
6158,11
6159,14
6160,5
6161,5
6162,6
6163,10
6164,15
6165,9
6166,12
6167,10
6168,10
6169,12
6170,10
6171,6
6172,5
6173,1
6174,6
6175,10
6176,3
6177,12
6178,8
6179,13
6180,3
6181,7
6182,7
6183,7
6184,9
6185,3
6186,10
6187,16
6188,9
6189,4
6190,9
6191,15
6192,3
6193,2
6194,15
6195,12
6196,9
6197,16
6198,3
6199,7
6200,5
6201,2
6202,10
6203,13
6204,9
6205,11
6206,5
6207,14
6208,6
6209,8
6210,16
6211,9
6212,2
6213,2
6214,10
6215,7
6216,9
6217,7
6218,6
6219,12
6220,6
6221,5
6222,4
6223,6
6224,13
6225,4
6226,7
6227,15
6228,10
6229,4
6230,3
6231,6
6232,7
6233,17
6234,14
6235,9
6236,8
6237,3
6238,9
6239,10
6240,12
6241,5
6242,10
6243,13
6244,11
6245,2
6246,12
6247,10
6248,9
6249,5
6250,4
6251,5
6252,9
6253,7
6254,4
6255,12
6256,10
6257,6
6258,6
6259,9
6260,0
6261,14
6262,13
6263,9
6264,13
6265,15
6266,13
6267,9
6268,15
6269,7
6270,8
6271,6
6272,10
6273,7
6274,15
6275,2
6276,5
6277,4
6278,4
6279,11
6280,6
6281,9
6282,5
6283,9
6284,10
6285,0
6286,7
6287,12
6288,8
6289,4
6290,7
6291,8
6292,11
6293,5
6294,11
6295,13
6296,7
6297,7
6298,10
6299,16
6300,11
6301,14
6302,5
6303,10
6304,15
6305,10
6306,9
6307,9
6308,8
6309,13
6310,18
6311,11
6312,7
6313,8
6314,9
6315,10
6316,7
6317,6
6318,12
6319,7
6320,5
6321,5
6322,6
6323,12
6324,8
6325,13
6326,12
6327,14
6328,12
6329,8
6330,10
6331,5
6332,15
6333,5
6334,3
6335,6
6336,1
6337,7
6338,2
6339,12
6340,13
6341,12
6342,6
6343,10
6344,9
6345,14
6346,11
6347,2
6348,8
6349,8
6350,13
6351,14
6352,10
6353,10
6354,17
6355,1
6356,5
6357,9
6358,7
6359,16
6360,6
6361,18
6362,9
6363,9
6364,6
6365,5
6366,11
6367,5
6368,6
6369,5
6370,10
6371,14
6372,11
6373,0
6374,10
6375,8
6376,10
6377,5
6378,9
6379,9
6380,8
6381,11
6382,3
6383,12
6384,15
6385,13
6386,5
6387,11
6388,7
6389,8
6390,7
6391,9
6392,11
6393,17
6394,10
6395,9
6396,6
6397,13
6398,1
6399,13
6400,11
6401,6
6402,8
6403,10
6404,1
6405,8
6406,13
6407,11
6408,6
6409,1
6410,15
6411,12
6412,9
6413,6
6414,8
6415,18
6416,2
6417,6
6418,6
6419,12
6420,4
6421,1
6422,5
6423,5
6424,6
6425,16
6426,3
6427,14
6428,12
6429,15
6430,2
6431,5
6432,4
6433,0
6434,8
6435,15
6436,7
6437,10
6438,11
6439,3
6440,6
6441,11
6442,9
6443,6
6444,5
6445,13
6446,6
6447,11
6448,13
6449,5
6450,7
6451,11
6452,9
6453,10
6454,10
6455,10
6456,2
6457,12
6458,8
6459,3
6460,10
6461,11
6462,7
6463,5
6464,9
6465,13
6466,13
6467,9
6468,9
6469,14
6470,13
6471,7
6472,8
6473,4
6474,10
6475,10
6476,13
6477,17
6478,3
6479,13
6480,7
6481,15
6482,7
6483,7
6484,2
6485,13
6486,9
6487,4
6488,15
6489,12
6490,6
6491,11
6492,8
6493,8
6494,6
6495,9
6496,11
6497,1
6498,10
6499,8
6500,10
6501,7
6502,14
6503,4
6504,5
6505,14
6506,10
6507,4
6508,7
6509,11
6510,8
6511,1
6512,12
6513,11
6514,5
6515,6
6516,7
6517,6
6518,14
6519,6
6520,7
6521,14
6522,9
6523,9
6524,4
6525,16
6526,10
6527,7
6528,11
6529,9
6530,5
6531,5
6532,11
6533,9
6534,6
6535,3
6536,16
6537,3
6538,4
6539,6
6540,8
6541,7
6542,11
6543,9
6544,0
6545,1
6546,7
6547,6
6548,8
6549,10
6550,7
6551,9
6552,7
6553,4
6554,11
6555,8
6556,6
6557,12
6558,5
6559,12
6560,5
6561,1
6562,13
6563,0
6564,16
6565,10
6566,6
6567,8
6568,9
6569,0
6570,5
6571,10
6572,7
6573,8
6574,0
6575,12
6576,4
6577,10
6578,11
6579,9
6580,10
6581,8
6582,14
6583,0
6584,6
6585,4
6586,8
6587,7
6588,6
6589,11
6590,10
6591,6
6592,10
6593,6
6594,12
6595,10
6596,8
6597,10
6598,18
6599,13
6600,10
6601,5
6602,8
6603,12
6604,1
6605,6
6606,6
6607,7
6608,10
6609,13
6610,3
6611,11
6612,10
6613,6
6614,15
6615,8
6616,11
6617,2
6618,12
6619,11
6620,11
6621,14
6622,6
6623,7
6624,9
6625,5
6626,12
6627,9
6628,10
6629,9
6630,10
6631,6
6632,9
6633,11
6634,11
6635,11
6636,9
6637,4
6638,8
6639,7
6640,9
6641,4
6642,9
6643,8
6644,16
6645,13
6646,4
6647,7
6648,12
6649,10
6650,5
6651,6
6652,7
6653,12
6654,13
6655,14
6656,6
6657,6
6658,9
6659,12
6660,11
6661,6
6662,8
6663,12
6664,3
6665,4
6666,8
6667,6
6668,1
6669,13
6670,11
6671,10
6672,7
6673,9
6674,9
6675,12
6676,11
6677,3
6678,12
6679,4
6680,12
6681,11
6682,3
6683,9
6684,5
6685,1
6686,4
6687,8
6688,5
6689,3
6690,9
6691,16
6692,9
6693,10
6694,6
6695,6
6696,2
6697,6
6698,14
6699,10
6700,9
6701,9
6702,4
6703,7
6704,8
6705,4
6706,12
6707,9
6708,14
6709,8
6710,9
6711,11
6712,12
6713,14
6714,8
6715,7
6716,11
6717,11
6718,6
6719,8
6720,9
6721,11
6722,14
6723,0
6724,10
6725,12
6726,9
6727,2
6728,14
6729,4
6730,12
6731,7
6732,8
6733,9
6734,11
6735,15
6736,8
6737,6
6738,12
6739,7
6740,10
6741,7
6742,9
6743,9
6744,11
6745,4
6746,9
6747,5
6748,9
6749,10
6750,11
6751,11
6752,12
6753,1
6754,1
6755,3
6756,11
6757,13
6758,13
6759,8
6760,3
6761,12
6762,4
6763,6
6764,12
6765,13
6766,15
6767,14
6768,15
6769,4
6770,9
6771,14
6772,12
6773,5
6774,16
6775,5
6776,2
6777,15
6778,6
6779,11
6780,8
6781,10
6782,15
6783,6
6784,12
6785,5
6786,3
6787,3
6788,6
6789,11
6790,4
6791,0
6792,4
6793,7
6794,8
6795,11
6796,10
6797,13
6798,11
6799,5
6800,10
6801,9
6802,3
6803,4
6804,6
6805,9
6806,12
6807,8
6808,14
6809,5
6810,2
6811,13
6812,8
6813,17
6814,12
6815,4
6816,9
6817,12
6818,6
6819,8
6820,16
6821,11
6822,8
6823,7
6824,12
6825,10
6826,10
6827,1
6828,10
6829,6
6830,9
6831,10
6832,6
6833,2
6834,17
6835,2
6836,9
6837,3
6838,2
6839,8
6840,8
6841,4
6842,12
6843,7
6844,8
6845,14
6846,7
6847,9
6848,12
6849,2
6850,6
6851,13
6852,3
6853,10
6854,2
6855,8
6856,8
6857,7
6858,5
6859,3
6860,7
6861,9
6862,12
6863,7
6864,6
6865,5
6866,6
6867,11
6868,17
6869,15
6870,8
6871,11
6872,5
6873,5
6874,17
6875,5
6876,11
6877,3
6878,8
6879,9
6880,10
6881,7
6882,7
6883,11
6884,7
6885,10
6886,15
6887,9
6888,9
6889,6
6890,10
6891,9
6892,5
6893,11
6894,11
6895,3
6896,5
6897,9
6898,3
6899,9
6900,16
6901,10
6902,17
6903,12
6904,1
6905,6
6906,10
6907,11
6908,3
6909,14
6910,8
6911,9
6912,10
6913,12
6914,4
6915,5
6916,7
6917,5
6918,11
6919,8
6920,13
6921,5
6922,12
6923,11
6924,7
6925,9
6926,8
6927,13
6928,10
6929,1
6930,16
6931,2
6932,3
6933,8
6934,12
6935,8
6936,9
6937,10
6938,10
6939,12
6940,11
6941,0
6942,13
6943,10
6944,9
6945,7
6946,9
6947,4
6948,15
6949,11
6950,13
6951,7
6952,10
6953,13
6954,18
6955,11
6956,9
6957,11
6958,9
6959,13
6960,12
6961,11
6962,16
6963,9
6964,5
6965,16
6966,17
6967,11
6968,1
6969,8
6970,2
6971,7
6972,10
6973,8
6974,10
6975,9
6976,0
6977,11
6978,1
6979,16
6980,11
6981,11
6982,10
6983,6
6984,14
6985,10
6986,8
6987,11
6988,3
6989,2
6990,4
6991,9
6992,9
6993,1
6994,13
6995,7
6996,11
6997,15
6998,3
6999,3
7000,3
7001,12
7002,13
7003,10
7004,18
7005,8
7006,6
7007,13
7008,8
7009,10
7010,12
7011,9
7012,5
7013,12
7014,1
7015,12
7016,9
7017,8
7018,8
7019,3
7020,4
7021,11
7022,15
7023,9
7024,3
7025,3
7026,12
7027,6
7028,7
7029,8
7030,6
7031,10
7032,13
7033,15
7034,12
7035,8
7036,3
7037,10
7038,11
7039,7
7040,11
7041,9
7042,2
7043,9
7044,9
7045,8
7046,11
7047,10
7048,3
7049,4
7050,4
7051,13
7052,10
7053,8
7054,6
7055,6
7056,8
7057,3
7058,3
7059,10
7060,12
7061,8
7062,7
7063,9
7064,4
7065,1
7066,12
7067,6
7068,12
7069,10
7070,12
7071,5
7072,6
7073,4
7074,16
7075,9
7076,8
7077,12
7078,14
7079,5
7080,2
7081,12
7082,12
7083,8
7084,10
7085,7
7086,5
7087,10
7088,7
7089,2
7090,9
7091,8
7092,11
7093,17
7094,6
7095,8
7096,9
7097,1
7098,11
7099,9
7100,0
7101,11
7102,8
7103,3
7104,9
7105,12
7106,13
7107,5
7108,12
7109,9
7110,6
7111,11
7112,10
7113,16
7114,8
7115,9
7116,7
7117,14
7118,10
7119,10
7120,6
7121,0
7122,3
7123,6
7124,7
7125,4
7126,7
7127,6
7128,3
7129,8
7130,0
7131,8
7132,2
7133,4
7134,13
7135,12
7136,15
7137,4
7138,9
7139,1
7140,9
7141,13
7142,4
7143,10
7144,7
7145,5
7146,13
7147,12
7148,6
7149,7
7150,15
7151,11
7152,10
7153,8
7154,0
7155,14
7156,11
7157,4
7158,6
7159,9
7160,6
7161,3
7162,8
7163,6
7164,2
7165,11
7166,4
7167,8
7168,11
7169,12
7170,9
7171,11
7172,9
7173,10
7174,3
7175,10
7176,3
7177,13
7178,9
7179,7
7180,8
7181,5
7182,6
7183,10
7184,8
7185,13
7186,1
7187,0
7188,10
7189,5
7190,6
7191,16
7192,8
7193,13
7194,11
7195,5
7196,1
7197,13
7198,9
7199,9
7200,8
7201,9
7202,13
7203,10
7204,9
7205,14
7206,12
7207,8
7208,4
7209,17
7210,9
7211,12
7212,8
7213,7
7214,3
7215,1
7216,13
7217,13
7218,12
7219,9
7220,17
7221,14
7222,7
7223,11
7224,14
7225,5
7226,12
7227,4
7228,7
7229,6
7230,12
7231,3
7232,11
7233,8
7234,2
7235,10
7236,12
7237,4
7238,10
7239,7
7240,6
7241,9
7242,10
7243,6
7244,8
7245,9
7246,6
7247,10
7248,9
7249,4
7250,3
7251,17
7252,15
7253,3
7254,7
7255,4
7256,14
7257,12
7258,2
7259,3
7260,2
7261,9
7262,3
7263,13
7264,9
7265,7
7266,13
7267,3
7268,3
7269,13
7270,12
7271,11
7272,12
7273,13
7274,16
7275,1
7276,7
7277,2
7278,1
7279,9
7280,9
7281,12
7282,13
7283,9
7284,2
7285,9
7286,9
7287,3
7288,2
7289,6
7290,16
7291,9
7292,16
7293,2
7294,8
7295,14
7296,12
7297,10
7298,6
7299,13
7300,8
7301,7
7302,14
7303,9
7304,14
7305,7
7306,12
7307,2
7308,15
7309,11
7310,7
7311,8
7312,5
7313,10
7314,13
7315,6
7316,14
7317,9
7318,9
7319,3
7320,9
7321,7
7322,8
7323,8
7324,13
7325,13
7326,7
7327,5
7328,9
7329,7
7330,12
7331,8
7332,13
7333,4
7334,0
7335,9
7336,8
7337,12
7338,10
7339,8
7340,15
7341,6
7342,8
7343,10
7344,5
7345,4
7346,9
7347,7
7348,11
7349,10
7350,13
7351,1
7352,13
7353,3
7354,13
7355,12
7356,14
7357,12
7358,14
7359,14
7360,12
7361,5
7362,8
7363,4
7364,10
7365,4
7366,5
7367,13
7368,5
7369,9
7370,12
7371,16
7372,11
7373,15
7374,4
7375,11
7376,10
7377,11
7378,15
7379,10
7380,12
7381,5
7382,5
7383,6
7384,4
7385,9
7386,6
7387,4
7388,11
7389,7
7390,11
7391,8
7392,15
7393,9
7394,6
7395,5
7396,6
7397,11
7398,15
7399,9
7400,5
7401,11
7402,3
7403,9
7404,13
7405,12
7406,9
7407,12
7408,8
7409,7
7410,10
7411,7
7412,11
7413,11
7414,7
7415,7
7416,11
7417,13
7418,2
7419,8
7420,11
7421,9
7422,8
7423,13
7424,13
7425,6
7426,7
7427,5
7428,3
7429,17
7430,7
7431,5
7432,9
7433,6
7434,3
7435,12
7436,12
7437,11
7438,11
7439,10
7440,10
7441,14
7442,3
7443,12
7444,10
7445,8
7446,10
7447,3
7448,6
7449,10
7450,7
7451,6
7452,8
7453,18
7454,8
7455,5
7456,6
7457,0
7458,2
7459,12
7460,9
7461,9
7462,10
7463,10
7464,13
7465,4
7466,9
7467,10
7468,10
7469,6
7470,8
7471,13
7472,1
7473,11
7474,8
7475,5
7476,2
7477,9
7478,12
7479,8
7480,10
7481,13
7482,1
7483,9
7484,12
7485,17
7486,10
7487,18
7488,10
7489,10
7490,9
7491,9
7492,7
7493,16
7494,7
7495,8
7496,3
7497,5
7498,11
7499,16
7500,7
7501,13
7502,1
7503,10
7504,11
7505,7
7506,14
7507,11
7508,10
7509,11
7510,11
7511,11
7512,15
7513,6
7514,12
7515,10
7516,2
7517,8
7518,9
7519,9
7520,13
7521,10
7522,4
7523,9
7524,14
7525,6
7526,2
7527,7
7528,8
7529,9
7530,9
7531,0
7532,13
7533,2
7534,17
7535,9
7536,13
7537,12
7538,17
7539,7
7540,10
7541,3
7542,6
7543,6
7544,10
7545,9
7546,9
7547,11
7548,15
7549,11
7550,9
7551,12
7552,11
7553,15
7554,9
7555,15
7556,11
7557,10
7558,4
7559,1
7560,13
7561,4
7562,9
7563,10
7564,12
7565,3
7566,6
7567,9
7568,9
7569,7
7570,10
7571,4
7572,4
7573,12
7574,10
7575,9
7576,8
7577,6
7578,7
7579,1
7580,4
7581,11
7582,9
7583,15
7584,3
7585,7
7586,10
7587,7
7588,9
7589,13
7590,10
7591,6
7592,7
7593,12
7594,6
7595,7
7596,10
7597,13
7598,17
7599,13
7600,15
7601,11
7602,5
7603,10
7604,8
7605,11
7606,11
7607,9
7608,12
7609,6
7610,7
7611,9
7612,11
7613,9
7614,11
7615,10
7616,8
7617,13
7618,11
7619,11
7620,9
7621,9
7622,12
7623,11
7624,18
7625,14
7626,2
7627,13
7628,7
7629,10
7630,11
7631,11
7632,14
7633,1
7634,10
7635,8
7636,10
7637,7
7638,8
7639,5
7640,9
7641,6
7642,7
7643,9
7644,7
7645,5
7646,10
7647,14
7648,6
7649,10
7650,9
7651,18
7652,5
7653,15
7654,10
7655,15
7656,13
7657,9
7658,11
7659,7
7660,13
7661,6
7662,5
7663,7
7664,12
7665,5
7666,9
7667,6
7668,13
7669,2
7670,8
7671,4
7672,6
7673,9
7674,3
7675,4
7676,9
7677,15
7678,11
7679,7
7680,10
7681,13
7682,6
7683,13
7684,10
7685,1
7686,9
7687,4
7688,10
7689,15
7690,1
7691,8
7692,9
7693,16
7694,9
7695,9
7696,14
7697,10
7698,8
7699,7
7700,2
7701,7
7702,12
7703,15
7704,15
7705,2
7706,5
7707,7
7708,12
7709,9
7710,11
7711,11
7712,3
7713,8
7714,9
7715,7
7716,12
7717,17
7718,15
7719,7
7720,11
7721,11
7722,11
7723,10
7724,11
7725,9
7726,14
7727,16
7728,1
7729,4
7730,10
7731,7
7732,0
7733,11
7734,10
7735,16
7736,7
7737,7
7738,10
7739,11
7740,11
7741,13
7742,1
7743,6
7744,13
7745,11
7746,13
7747,8
7748,5
7749,3
7750,3
7751,15
7752,11
7753,7
7754,8
7755,4
7756,6
7757,11
7758,9
7759,13
7760,10
7761,9
7762,10
7763,7
7764,13
7765,12
7766,6
7767,13
7768,13
7769,13
7770,4
7771,6
7772,11
7773,2
7774,8
7775,10
7776,7
7777,12
7778,12
7779,4
7780,4
7781,7
7782,7
7783,11
7784,1
7785,8
7786,5
7787,8
7788,8
7789,5
7790,15
7791,15
7792,12
7793,8
7794,9
7795,9
7796,1
7797,11
7798,5
7799,2
7800,3
7801,7
7802,14
7803,10
7804,10
7805,8
7806,7
7807,12
7808,7
7809,10
7810,8
7811,5
7812,14
7813,15
7814,9
7815,5
7816,12
7817,7
7818,13
7819,9
7820,8
7821,14
7822,8
7823,14
7824,17
7825,3
7826,9
7827,9
7828,6
7829,7
7830,6
7831,7
7832,5
7833,7
7834,8
7835,1
7836,10
7837,16
7838,12
7839,7
7840,3
7841,8
7842,10
7843,9
7844,12
7845,11
7846,1
7847,16
7848,11
7849,16
7850,10
7851,6
7852,11
7853,13
7854,5
7855,2
7856,11
7857,11
7858,7
7859,9
7860,3
7861,5
7862,13
7863,7
7864,8
7865,8
7866,1
7867,12
7868,5
7869,3
7870,9
7871,1
7872,5
7873,8
7874,7
7875,6
7876,9
7877,9
7878,8
7879,8
7880,11
7881,13
7882,9
7883,15
7884,8
7885,8
7886,11
7887,8
7888,11
7889,4
7890,9
7891,11
7892,12
7893,12
7894,12
7895,10
7896,13
7897,9
7898,12
7899,7
7900,13
7901,9
7902,9
7903,2
7904,3
7905,7
7906,16
7907,16
7908,13
7909,6
7910,12
7911,3
7912,13
7913,16
7914,7
7915,8
7916,10
7917,12
7918,9
7919,13
7920,8
7921,5
7922,11
7923,16
7924,3
7925,10
7926,8
7927,13
7928,11
7929,9
7930,1
7931,12
7932,12
7933,10
7934,9
7935,9
7936,9
7937,12
7938,14
7939,12
7940,6
7941,13
7942,12
7943,3
7944,10
7945,3
7946,1
7947,11
7948,12
7949,4
7950,5
7951,16
7952,12
7953,13
7954,15
7955,12
7956,4
7957,9
7958,9
7959,9
7960,11
7961,1
7962,13
7963,6
7964,12
7965,11
7966,9
7967,1
7968,8
7969,10
7970,16
7971,5
7972,8
7973,1
7974,10
7975,13
7976,6
7977,9
7978,12
7979,16
7980,8
7981,8
7982,5
7983,9
7984,8
7985,9
7986,8
7987,10
7988,9
7989,9
7990,11
7991,11
7992,11
7993,10
7994,11
7995,8
7996,5
7997,3
7998,9
7999,11
8000,9
8001,16
8002,9
8003,12
8004,11
8005,13
8006,6
8007,7
8008,10
8009,7
8010,12
8011,10
8012,14
8013,2
8014,5
8015,7
8016,15
8017,10
8018,4
8019,9
8020,1
8021,15
8022,16
8023,3
8024,10
8025,11
8026,10
8027,8
8028,13
8029,10
8030,9
8031,2
8032,10
8033,5
8034,6
8035,2
8036,2
8037,6
8038,10
8039,12
8040,12
8041,10
8042,11
8043,5
8044,3
8045,12
8046,8
8047,8
8048,9
8049,11
8050,9
8051,6
8052,10
8053,13
8054,6
8055,3
8056,4
8057,13
8058,11
8059,15
8060,10
8061,6
8062,13
8063,3
8064,8
8065,8
8066,12
8067,10
8068,6
8069,8
8070,10
8071,15
8072,16
8073,9
8074,11
8075,12
8076,14
8077,12
8078,12
8079,12
8080,9
8081,4
8082,14
8083,11
8084,10
8085,5
8086,6
8087,11
8088,9
8089,6
8090,11
8091,14
8092,8
8093,8
8094,17
8095,10
8096,0
8097,13
8098,11
8099,9
8100,9
8101,1
8102,3
8103,6
8104,12
8105,15
8106,16
8107,6
8108,6
8109,1
8110,7
8111,8
8112,9
8113,12
8114,9
8115,6
8116,10
8117,10
8118,16
8119,11
8120,3
8121,12
8122,9
8123,0
8124,11
8125,5
8126,5
8127,9
8128,8
8129,9
8130,14
8131,8
8132,6
8133,7
8134,3
8135,12
8136,1
8137,16
8138,11
8139,14
8140,7
8141,16
8142,9
8143,5
8144,12
8145,10
8146,9
8147,2
8148,10
8149,6
8150,14
8151,11
8152,8
8153,7
8154,10
8155,7
8156,8
8157,4
8158,14
8159,11
8160,7
8161,9
8162,13
8163,9
8164,9
8165,12
8166,4
8167,10
8168,10
8169,11
8170,12
8171,3
8172,5
8173,1
8174,7
8175,14
8176,0
8177,7
8178,8
8179,11
8180,8
8181,8
8182,6
8183,15
8184,0
8185,5
8186,6
8187,15
8188,2
8189,8
8190,8
8191,5
8192,7
8193,9
8194,6
8195,10
8196,5
8197,6
8198,3
8199,10
8200,9
8201,4
8202,11
8203,3
8204,9
8205,5
8206,11
8207,7
8208,6
8209,11
8210,10
8211,9
8212,8
8213,7
8214,10
8215,13
8216,0
8217,7
8218,8
8219,9
8220,14
8221,0
8222,3
8223,7
8224,9
8225,12
8226,8
8227,7
8228,6
8229,14
8230,0
8231,10
8232,15
8233,5
8234,2
8235,11
8236,14
8237,3
8238,2
8239,10
8240,12
8241,13
8242,4
8243,5
8244,12
8245,7
8246,12
8247,8
8248,7
8249,7
8250,3
8251,13
8252,3
8253,10
8254,11
8255,2
8256,17
8257,6
8258,9
8259,2
8260,11
8261,7
8262,12
8263,12
8264,11
8265,12
8266,6
8267,12
8268,14
8269,10
8270,10
8271,7
8272,10
8273,3
8274,8
8275,10
8276,5
8277,12
8278,5
8279,13
8280,13
8281,1
8282,9
8283,16
8284,4
8285,6
8286,4
8287,12
8288,10
8289,6
8290,4
8291,7
8292,13
8293,5
8294,0
8295,10
8296,10
8297,5
8298,5
8299,9
8300,6
8301,11
8302,8
8303,9
8304,11
8305,1
8306,15
8307,5
8308,7
8309,9
8310,12
8311,9
8312,12
8313,8
8314,5
8315,10
8316,13
8317,6
8318,15
8319,5
8320,9
8321,11
8322,9
8323,8
8324,9
8325,13
8326,2
8327,14
8328,8
8329,9
8330,3
8331,7
8332,9
8333,10
8334,5
8335,10
8336,6
8337,4
8338,3
8339,9
8340,7
8341,9
8342,9
8343,9
8344,8
8345,7
8346,7
8347,12
8348,3
8349,10
8350,11
8351,7
8352,10
8353,9
8354,8
8355,12
8356,8
8357,10
8358,10
8359,8
8360,4
8361,7
8362,7
8363,9
8364,10
8365,8
8366,13
8367,9
8368,13
8369,4
8370,4
8371,3
8372,13
8373,16
8374,11
8375,8
8376,10
8377,13
8378,12
8379,9
8380,6
8381,8
8382,1
8383,0
8384,11
8385,11
8386,8
8387,11
8388,9
8389,2
8390,9
8391,12
8392,10
8393,5
8394,6
8395,6
8396,11
8397,15
8398,9
8399,9
8400,10
8401,13
8402,11
8403,10
8404,12
8405,6
8406,8
8407,16
8408,18
8409,9
8410,8
8411,8
8412,18
8413,2
8414,11
8415,7
8416,5
8417,9
8418,5
8419,9
8420,9
8421,15
8422,12
8423,7
8424,13
8425,7
8426,14
8427,11
8428,12
8429,10
8430,5
8431,12
8432,10
8433,6
8434,3
8435,17
8436,3
8437,6
8438,1
8439,12
8440,9
8441,7
8442,8
8443,12
8444,9
8445,10
8446,10
8447,7
8448,7
8449,9
8450,6
8451,10
8452,14
8453,7
8454,8
8455,4
8456,6
8457,10
8458,16
8459,8
8460,7
8461,10
8462,3
8463,14
8464,3
8465,1
8466,13
8467,1
8468,8
8469,14
8470,7
8471,12
8472,13
8473,3
8474,8
8475,7
8476,17
8477,11
8478,9
8479,6
8480,3
8481,13
8482,8
8483,12
8484,6
8485,2
8486,5
8487,7
8488,8
8489,1
8490,11
8491,4
8492,16
8493,12
8494,5
8495,9
8496,7
8497,7
8498,13
8499,2
8500,7
8501,0
8502,13
8503,9
8504,1
8505,4
8506,13
8507,9
8508,1
8509,14
8510,4
8511,2
8512,10
8513,12
8514,4
8515,15
8516,7
8517,8
8518,7
8519,11
8520,5
8521,9
8522,6
8523,5
8524,14
8525,7
8526,9
8527,13
8528,14
8529,10
8530,13
8531,5
8532,10
8533,12
8534,2
8535,11
8536,8
8537,9
8538,11
8539,9
8540,8
8541,8
8542,13
8543,12
8544,11
8545,11
8546,8
8547,2
8548,4
8549,9
8550,7
8551,9
8552,8
8553,8
8554,6
8555,10
8556,3
8557,9
8558,4
8559,11
8560,12
8561,3
8562,9
8563,8
8564,9
8565,15
8566,11
8567,16
8568,9
8569,7
8570,12
8571,11
8572,12
8573,12
8574,15
8575,6
8576,5
8577,10
8578,4
8579,8
8580,9
8581,6
8582,7
8583,4
8584,8
8585,6
8586,6
8587,5
8588,7
8589,9
8590,6
8591,3
8592,10
